@RELATION emotionModelData1KNN
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {angry,neutral}

@DATA
0.239735,0.025849,2.988262,0.302122,0.209530,1.717380,0.018115,0.352500,-27.778450,1.586275,-0.650157,-0.245398,-0.514572,-0.205616,-0.205313,-0.160586,-0.018320,-0.050926,0.100014,0.109161,-0.043680,0.010452,0.008214,0.009641,0.010181,0.008557,0.011598,0.029022,0.004492,0.017584,0.016726,0.013258,0.007164,0.016580,0.121160,0.035476,0.413537,0.094204,0.029813,0.743137,0.018106,0.203577,3.771489,1.344040,0.646677,0.490053,0.405733,0.361098,0.306400,0.279430,0.292303,0.304094,0.210210,0.230667,0.186853,0.013171,0.008914,0.010688,0.015784,0.008495,0.015729,0.033786,0.004101,0.024817,0.022505,0.016026,0.005998,0.013258,neutral
0.223155,0.024355,3.020418,0.302835,0.212930,1.585423,0.014416,0.345056,-28.233728,1.513603,-0.567768,-0.040508,-0.402445,-0.134844,-0.269736,-0.259903,0.007402,-0.075698,0.116018,0.128350,-0.044108,0.008538,0.010369,0.010545,0.008872,0.008775,0.010221,0.026815,0.004299,0.030773,0.018238,0.008925,0.006292,0.018481,0.091685,0.024482,0.461641,0.078154,0.021030,0.627318,0.013002,0.173863,3.897863,1.035331,0.552665,0.448383,0.510606,0.382899,0.285672,0.355210,0.258557,0.224840,0.241932,0.289251,0.231547,0.008520,0.018953,0.011846,0.009874,0.009355,0.011145,0.032237,0.005202,0.036525,0.028003,0.007425,0.007121,0.013060,neutral
0.179799,0.037499,3.002665,0.275084,0.212608,1.483502,0.023198,0.314200,-27.940590,1.952511,-0.219034,-0.095989,-0.560753,-0.390565,-0.182882,-0.166807,-0.133086,-0.045469,-0.005605,0.094085,0.080976,0.008836,0.006784,0.007772,0.013981,0.022154,0.039011,0.044883,0.001973,0.020854,0.007869,0.010416,0.004652,0.026653,0.077833,0.035704,0.282454,0.074161,0.029638,0.522221,0.017806,0.156572,2.554403,0.923479,0.700977,0.335636,0.322255,0.286717,0.273241,0.217559,0.199860,0.203997,0.186963,0.169806,0.169696,0.009824,0.009012,0.005525,0.020304,0.034548,0.053967,0.045011,0.001650,0.023334,0.007460,0.009192,0.003612,0.014055,neutral
0.267268,0.003821,2.691239,0.342766,0.234429,1.707557,0.016483,0.429931,-29.454575,1.435168,0.116996,-0.485161,-0.391412,-0.042139,-0.129114,-0.091433,-0.075757,-0.051436,-0.128792,0.040135,-0.084545,0.013032,0.009167,0.017706,0.018920,0.019059,0.017192,0.017641,0.003671,0.009295,0.015808,0.015634,0.008993,0.017566,0.159701,0.005524,0.555386,0.116577,0.039485,0.612326,0.011190,0.239136,3.861919,1.268673,0.972619,0.572436,0.490054,0.435619,0.364035,0.320422,0.290220,0.249002,0.240352,0.229151,0.200624,0.015828,0.013054,0.021071,0.027494,0.025492,0.023362,0.018301,0.005387,0.012732,0.018003,0.019345,0.010532,0.012074,neutral
0.238230,0.008616,2.857433,0.326495,0.234093,1.321068,0.020530,0.366286,-28.560823,1.764806,0.193792,-0.483702,-0.417864,0.138667,-0.147178,-0.206356,-0.191369,-0.163688,-0.090094,-0.012533,-0.130286,0.014955,0.005792,0.028325,0.023756,0.023014,0.021117,0.019403,0.006156,0.010352,0.011641,0.015623,0.007167,0.023407,0.171208,0.012284,0.442953,0.138881,0.047452,0.596504,0.013837,0.268507,3.327150,1.223766,1.064498,0.521757,0.507693,0.455796,0.308999,0.330705,0.299234,0.269720,0.247800,0.237580,0.239044,0.020324,0.009222,0.036312,0.033765,0.030591,0.031562,0.024266,0.011556,0.016840,0.015771,0.019091,0.009773,0.015365,neutral
0.274311,0.002370,2.755794,0.345474,0.235467,1.804872,0.013973,0.440149,-29.643353,1.294977,0.115952,-0.546425,-0.431769,0.102808,-0.186925,-0.065404,-0.090776,-0.103381,-0.139700,0.016501,-0.098396,0.012468,0.007508,0.021630,0.026723,0.023618,0.013826,0.012673,0.003446,0.007757,0.011139,0.012966,0.008784,0.016518,0.149305,0.003458,0.524156,0.106151,0.034286,0.526448,0.008293,0.215108,3.110141,1.161358,0.874761,0.527641,0.453935,0.384040,0.312408,0.263277,0.266708,0.226077,0.229431,0.212120,0.208586,0.014264,0.008716,0.021148,0.030199,0.028958,0.017948,0.015280,0.004453,0.010037,0.010694,0.013475,0.010036,0.011128,neutral
0.220884,0.008898,2.708605,0.307698,0.223437,1.355144,0.019015,0.358944,-28.026390,1.767287,0.071849,-0.569308,-0.445246,0.235943,-0.174815,-0.085768,-0.216637,-0.038372,-0.087111,0.046497,-0.169934,0.016235,0.007616,0.022638,0.017673,0.025547,0.017618,0.020765,0.009501,0.010174,0.011627,0.018611,0.008819,0.020737,0.131647,0.009520,0.486209,0.109120,0.038871,0.558556,0.012205,0.217350,2.722265,1.234694,0.970543,0.559879,0.444601,0.491471,0.349892,0.300076,0.294816,0.258771,0.221589,0.235191,0.225594,0.019898,0.009664,0.021688,0.023119,0.031046,0.020718,0.024941,0.018050,0.013775,0.012539,0.021026,0.012391,0.012040,neutral
0.272549,0.003690,2.743631,0.339009,0.225992,1.750556,0.015282,0.432078,-28.752218,1.486054,0.079048,-0.506350,-0.452772,-0.011743,-0.168993,-0.054994,-0.070991,-0.126479,-0.127101,0.044240,-0.114247,0.013412,0.009361,0.019127,0.023634,0.022053,0.018996,0.013496,0.004130,0.009198,0.010906,0.010238,0.008361,0.016468,0.145969,0.004566,0.503195,0.110430,0.034947,0.452818,0.008313,0.206795,2.788391,1.184754,0.816236,0.576647,0.455708,0.403629,0.309330,0.287304,0.253657,0.246710,0.203360,0.208041,0.187991,0.014514,0.011117,0.019133,0.029858,0.024689,0.023292,0.013804,0.005785,0.010068,0.011143,0.009554,0.010417,0.010198,neutral
0.213897,0.028572,2.899447,0.286057,0.212413,1.046226,0.020618,0.282425,-27.782707,2.002247,-0.624946,-0.870877,-0.032060,0.158638,-0.020293,-0.372790,-0.311970,-0.093866,-0.006465,-0.027138,-0.054733,0.010376,0.006441,0.011088,0.018972,0.022751,0.028504,0.022256,0.013839,0.018499,0.008389,0.007201,0.004068,0.022080,0.131051,0.034720,0.466690,0.111163,0.042253,0.553227,0.012388,0.202901,3.665216,1.225430,1.146144,0.435734,0.388065,0.337633,0.307869,0.380889,0.234013,0.249910,0.234528,0.193641,0.183106,0.018353,0.009239,0.015813,0.032167,0.028733,0.030240,0.026793,0.023867,0.024837,0.011006,0.009537,0.004278,0.014031,neutral
0.201003,0.012776,2.925900,0.282685,0.222643,1.307462,0.022942,0.318333,-29.102693,2.164421,-0.261916,-0.670670,-0.246570,0.193052,-0.033065,-0.181978,-0.250239,-0.120924,0.035140,-0.008872,-0.077588,0.014727,0.006378,0.019292,0.017169,0.022653,0.034905,0.025480,0.012550,0.010375,0.012797,0.012433,0.005513,0.023082,0.121020,0.022267,0.367328,0.114654,0.043602,0.713426,0.014341,0.254541,4.166142,1.257483,0.862052,0.484306,0.414011,0.369225,0.267624,0.236013,0.203551,0.237347,0.192482,0.228291,0.181332,0.020213,0.008024,0.022361,0.022683,0.029270,0.044277,0.027750,0.022565,0.011278,0.014985,0.014929,0.006304,0.014807,neutral
0.252978,0.009252,2.951168,0.324621,0.221610,1.847306,0.015049,0.406933,-29.036773,1.294221,-0.397027,-0.189264,-0.329089,0.025165,-0.012021,-0.060837,-0.093462,-0.042284,-0.113208,0.040743,-0.056717,0.020079,0.008044,0.013817,0.011494,0.016509,0.013241,0.017859,0.006375,0.010386,0.012914,0.012558,0.011874,0.016447,0.117357,0.011742,0.399673,0.089983,0.032702,0.550246,0.009637,0.194073,3.754627,1.182032,0.838977,0.517784,0.414193,0.311393,0.305521,0.266383,0.265582,0.227094,0.223773,0.236783,0.242936,0.031876,0.010951,0.017623,0.013463,0.020055,0.015949,0.019890,0.008873,0.014470,0.012775,0.011572,0.015471,0.011671,neutral
0.274728,0.021406,2.955956,0.353423,0.242066,1.681881,0.014599,0.494583,-28.068698,1.706527,-0.023618,-0.764371,-0.482098,0.240759,-0.111092,-0.071430,-0.223202,-0.070139,-0.099077,-0.156890,-0.119052,0.017154,0.008908,0.021463,0.013463,0.012980,0.019275,0.020903,0.009542,0.008908,0.007767,0.012530,0.006607,0.016445,0.154988,0.027068,0.376321,0.136370,0.061139,0.760053,0.009189,0.299476,4.166737,1.016553,1.144562,0.397259,0.524992,0.536284,0.292417,0.288418,0.333344,0.286500,0.241765,0.246398,0.204845,0.015440,0.012303,0.030927,0.016888,0.011778,0.027300,0.029326,0.015774,0.013462,0.008199,0.018166,0.007856,0.010713,neutral
0.283743,0.007644,2.843916,0.357039,0.240668,1.682229,0.016100,0.461689,-29.534727,1.494752,0.126772,-0.733182,-0.438246,0.163761,-0.203354,-0.120938,-0.213741,-0.116965,-0.041772,-0.060986,-0.090490,0.011641,0.004744,0.023424,0.030590,0.021868,0.011970,0.016636,0.010160,0.007179,0.010524,0.013771,0.007987,0.018776,0.153827,0.011654,0.435098,0.124733,0.042832,0.686134,0.010728,0.262006,3.317159,1.184436,1.010636,0.499485,0.473541,0.442447,0.297562,0.289907,0.276784,0.247929,0.239171,0.194125,0.183451,0.014638,0.006334,0.026653,0.039632,0.023696,0.014247,0.020572,0.016669,0.008445,0.011611,0.015664,0.011284,0.013170,neutral
0.241296,0.005857,2.687094,0.314339,0.231140,1.665208,0.015486,0.374034,-29.520369,1.713706,0.016713,-0.311356,-0.321907,-0.010786,-0.061955,-0.062773,-0.079202,0.002836,-0.121677,0.045709,-0.118057,0.016619,0.006665,0.017714,0.014995,0.023574,0.019634,0.019880,0.004887,0.010478,0.016592,0.017920,0.010553,0.018377,0.127960,0.008518,0.569966,0.103973,0.041227,0.602585,0.010333,0.218871,4.308660,1.119864,0.970986,0.535314,0.446843,0.406812,0.360396,0.307780,0.250153,0.259485,0.223006,0.206441,0.203411,0.019777,0.008558,0.019879,0.017762,0.025412,0.023575,0.019819,0.006902,0.011807,0.015535,0.018708,0.013641,0.010020,neutral
0.295704,0.012226,2.900317,0.361379,0.230499,1.535970,0.016890,0.411071,-28.254858,1.386694,0.490144,-0.671366,-0.508228,-0.074174,-0.268355,-0.013852,-0.200391,-0.118344,-0.092798,-0.045985,-0.076476,0.013770,0.005713,0.016746,0.026549,0.020340,0.015958,0.011809,0.005154,0.010296,0.014952,0.015747,0.009401,0.018596,0.143349,0.015332,0.346908,0.120619,0.035462,0.549575,0.009996,0.230643,2.608788,1.127453,0.832596,0.417288,0.397347,0.338918,0.341408,0.201046,0.235212,0.204463,0.217074,0.187636,0.166345,0.019071,0.007532,0.019821,0.029696,0.022884,0.019852,0.011496,0.009502,0.012930,0.015868,0.019289,0.014504,0.010562,neutral
0.248371,0.008819,2.853834,0.332444,0.243979,1.437739,0.018211,0.386819,-28.771353,1.830549,0.111676,-0.651315,-0.345265,-0.141210,-0.077261,-0.150281,-0.114917,-0.095521,-0.035645,0.032517,-0.102311,0.017593,0.005123,0.026075,0.022512,0.022803,0.014368,0.022875,0.004597,0.008020,0.016860,0.021282,0.008099,0.021199,0.167245,0.013163,0.405978,0.140399,0.044769,0.672336,0.014399,0.294246,2.928924,1.230573,1.005371,0.548932,0.417217,0.409831,0.290995,0.286513,0.240881,0.242422,0.198822,0.229496,0.178896,0.023144,0.005644,0.029870,0.024608,0.026926,0.016885,0.023663,0.007378,0.009402,0.021420,0.024977,0.009602,0.013684,neutral
0.271049,0.004938,2.776291,0.350234,0.236320,1.914905,0.013395,0.459795,-29.381728,1.270332,-0.079299,-0.442445,-0.250320,-0.031703,-0.081702,-0.031485,-0.103129,-0.037243,-0.145933,0.014455,-0.121768,0.016116,0.007965,0.017505,0.018369,0.019259,0.017077,0.014809,0.005078,0.010049,0.010733,0.012642,0.009491,0.015041,0.137447,0.006757,0.532453,0.107304,0.037646,0.549660,0.007983,0.226210,4.066296,1.204243,0.997146,0.675592,0.448330,0.395565,0.361238,0.337225,0.295157,0.236701,0.213015,0.207706,0.219182,0.018938,0.011449,0.016002,0.024012,0.022934,0.022901,0.014671,0.006293,0.012738,0.010483,0.012732,0.011667,0.010319,neutral
0.239390,0.003711,2.801906,0.315467,0.219074,1.354372,0.022827,0.352217,-29.349749,1.745436,0.161858,-0.272725,-0.540389,-0.045624,-0.279464,0.016850,-0.195854,-0.103140,-0.311319,-0.107360,-0.078928,0.032583,0.009852,0.031803,0.029599,0.016802,0.012753,0.009093,0.002587,0.008911,0.009844,0.015823,0.007768,0.023604,0.166460,0.005039,0.480415,0.133929,0.042281,0.649793,0.017163,0.251067,2.768901,1.445519,1.069238,0.470983,0.535746,0.386773,0.379644,0.317822,0.308640,0.258799,0.238885,0.253721,0.210491,0.039034,0.013404,0.036817,0.038591,0.023401,0.019457,0.009688,0.003883,0.012256,0.012642,0.017897,0.010486,0.016528,neutral
0.241399,0.009392,2.860001,0.321728,0.232212,1.692160,0.015887,0.387912,-28.738817,1.563456,-0.066277,-0.498966,-0.525797,-0.107677,-0.068596,-0.045964,-0.111360,-0.022069,-0.038602,0.018712,-0.052197,0.014257,0.011095,0.010861,0.014165,0.014525,0.023763,0.019812,0.004561,0.018996,0.012721,0.010235,0.011060,0.017998,0.126339,0.012944,0.475200,0.095966,0.042535,0.527885,0.011910,0.213208,4.915865,0.945359,1.010580,0.493400,0.548396,0.418458,0.325905,0.321904,0.324332,0.283960,0.202320,0.236083,0.176930,0.017541,0.016603,0.011619,0.017467,0.016719,0.032287,0.022683,0.006580,0.027332,0.011277,0.012609,0.017373,0.011406,neutral
0.187160,0.005600,2.835300,0.247057,0.200026,1.061103,0.028180,0.243400,-29.054041,2.491763,-0.170761,-0.103688,-0.740556,-0.169386,-0.130941,-0.064515,-0.039987,-0.297418,-0.263271,-0.125168,-0.091241,0.033735,0.010871,0.042653,0.035203,0.024293,0.014690,0.011265,0.001557,0.007623,0.007946,0.011241,0.008989,0.029227,0.146711,0.008463,0.463372,0.110667,0.045361,0.570755,0.019156,0.215725,2.850522,1.286971,0.921697,0.553585,0.569684,0.369856,0.342238,0.310503,0.282554,0.223516,0.242909,0.214134,0.212570,0.040427,0.015240,0.044884,0.043885,0.028889,0.020709,0.012446,0.002384,0.013058,0.008028,0.013859,0.012896,0.017012,neutral
0.278149,0.019337,2.735588,0.326811,0.223503,1.820416,0.013378,0.412500,-26.894599,1.508950,-0.286553,-0.397815,-0.358561,-0.092524,0.011502,-0.072061,-0.000023,-0.121320,-0.084899,0.065749,-0.066616,0.010388,0.008170,0.015459,0.022051,0.017344,0.016648,0.020342,0.004444,0.008913,0.015184,0.012722,0.007431,0.015419,0.141458,0.020716,0.607983,0.114282,0.036090,0.674242,0.007685,0.234252,3.230005,1.392032,0.823485,0.426648,0.453166,0.414332,0.335785,0.371710,0.259516,0.249302,0.188197,0.172388,0.204207,0.008906,0.009626,0.014649,0.022695,0.018250,0.022120,0.018089,0.005997,0.010767,0.017053,0.015403,0.006999,0.010007,neutral
0.183641,0.016094,2.784221,0.255826,0.215577,1.508265,0.016952,0.295493,-27.100315,2.448556,0.075856,0.012157,-0.318930,0.022387,0.085799,0.056574,0.012950,0.110451,-0.058677,0.002080,-0.024638,0.015770,0.013305,0.020608,0.019993,0.040465,0.016577,0.027220,0.003799,0.006078,0.013676,0.014624,0.012095,0.020295,0.106372,0.019810,0.567728,0.095122,0.042365,0.598154,0.010940,0.220935,2.863322,1.026870,0.834034,0.371653,0.614767,0.312543,0.294552,0.268245,0.250578,0.244492,0.203436,0.193414,0.152872,0.021101,0.022669,0.019659,0.021791,0.029103,0.019479,0.019767,0.006111,0.005658,0.012624,0.014726,0.016648,0.008880,neutral
0.185443,0.005062,2.847703,0.263503,0.220623,1.542741,0.012713,0.297125,-28.202520,2.311028,0.231829,-0.030783,-0.335538,0.115374,-0.003671,-0.002177,0.032370,0.045536,-0.059662,0.018606,-0.040206,0.015260,0.005390,0.023514,0.025357,0.040928,0.017546,0.021364,0.003754,0.006992,0.013357,0.015200,0.014434,0.020194,0.100617,0.005952,0.459334,0.085132,0.037947,0.682577,0.007952,0.204040,2.750370,1.036440,0.820503,0.431430,0.404649,0.316451,0.322999,0.276484,0.224258,0.228137,0.198107,0.158876,0.168646,0.016203,0.005382,0.021080,0.025660,0.031237,0.018312,0.016717,0.007123,0.007080,0.011671,0.015520,0.021668,0.010945,neutral
0.223308,0.006216,2.977171,0.303119,0.234233,1.874542,0.011954,0.423708,-28.708893,1.877614,0.036932,0.059713,-0.189323,0.099699,0.061521,-0.020022,-0.044799,0.069193,-0.015156,-0.001407,0.034893,0.018300,0.004469,0.021439,0.014695,0.035752,0.021153,0.022464,0.006455,0.006755,0.013744,0.017299,0.007468,0.018617,0.105254,0.009898,0.325275,0.093662,0.038226,0.703693,0.008239,0.228943,2.268553,0.955703,0.746897,0.355983,0.356812,0.363798,0.250990,0.269828,0.197858,0.173950,0.178474,0.164287,0.178738,0.024755,0.004723,0.012706,0.015226,0.036862,0.024728,0.017398,0.009206,0.005084,0.014886,0.013649,0.009038,0.011541,neutral
0.186021,0.014618,2.849046,0.266874,0.229967,1.363883,0.014294,0.308806,-26.940736,2.263127,0.564076,0.220516,-0.422165,0.117261,-0.111899,0.021035,0.067535,-0.094810,-0.029868,-0.056508,0.004156,0.014315,0.004508,0.044010,0.037507,0.041947,0.012714,0.024122,0.001813,0.006785,0.011687,0.013845,0.006126,0.024846,0.117003,0.021730,0.416943,0.100903,0.034757,0.781202,0.009483,0.242523,2.745611,1.057321,0.618107,0.357356,0.428048,0.307159,0.288366,0.241302,0.230049,0.203190,0.171193,0.153824,0.179376,0.016364,0.004762,0.053589,0.038535,0.039080,0.014059,0.018589,0.002668,0.009959,0.009049,0.012307,0.006423,0.014962,neutral
0.305247,0.011856,2.790918,0.356244,0.255309,2.096095,0.013289,0.531438,-29.281922,1.447894,0.250037,-0.211865,-0.113133,0.070104,-0.062785,-0.067402,-0.034296,-0.121263,-0.077591,-0.065726,-0.085020,0.014539,0.007857,0.017685,0.017168,0.024929,0.015035,0.018714,0.004051,0.006751,0.013300,0.019923,0.007352,0.012946,0.156057,0.022432,0.656802,0.119656,0.038192,0.911013,0.013432,0.272958,5.249942,1.285938,0.767261,0.602609,0.320747,0.325117,0.281670,0.305731,0.239819,0.231100,0.180187,0.199739,0.155102,0.010842,0.008486,0.013350,0.015134,0.029420,0.018476,0.015423,0.005123,0.007648,0.010775,0.016141,0.007107,0.008706,neutral
0.180813,0.004219,2.896896,0.249519,0.197358,1.134404,0.028659,0.252040,-29.989916,2.449914,-0.369406,-0.203835,-0.531697,-0.215731,-0.100778,-0.116326,-0.116684,-0.137778,-0.180137,-0.048255,-0.066291,0.021163,0.007936,0.025335,0.028342,0.031986,0.022437,0.017960,0.002880,0.011052,0.010480,0.013657,0.010714,0.027769,0.118737,0.006279,0.440979,0.098160,0.043190,0.584515,0.019568,0.188884,3.202046,1.149605,1.028142,0.533753,0.492726,0.375712,0.376331,0.296395,0.282383,0.249585,0.252670,0.217328,0.218351,0.030902,0.012166,0.033701,0.038416,0.041700,0.030776,0.020602,0.004896,0.017980,0.013231,0.017831,0.016213,0.016607,neutral
0.174230,0.011376,2.884644,0.235823,0.190685,1.100723,0.027566,0.250357,-27.983442,2.546854,-0.407967,0.033972,-0.582524,-0.078140,0.049443,-0.157548,-0.091327,-0.310959,-0.308194,-0.101502,-0.105507,0.034267,0.007668,0.042804,0.035799,0.019208,0.013160,0.010514,0.002246,0.006911,0.010877,0.015267,0.006582,0.028471,0.113570,0.014347,0.406993,0.092069,0.036322,0.609941,0.019094,0.175121,2.803224,1.252587,0.930142,0.498969,0.437282,0.403979,0.344200,0.296481,0.281481,0.225447,0.222840,0.205938,0.187749,0.038604,0.011790,0.046785,0.040185,0.024133,0.017581,0.013655,0.003669,0.008546,0.013504,0.019512,0.008860,0.016498,neutral
0.281659,0.008355,2.724014,0.345595,0.231061,1.783743,0.014671,0.447242,-28.350032,1.355923,0.059777,-0.353557,-0.359614,0.021089,-0.076420,-0.068897,-0.073898,-0.072513,-0.077803,0.070699,-0.087727,0.013084,0.006250,0.018704,0.018595,0.018052,0.014557,0.016502,0.005067,0.009814,0.015619,0.014015,0.009319,0.016049,0.143695,0.009743,0.537177,0.110975,0.036323,0.582932,0.009561,0.214705,3.714817,1.204467,0.835176,0.556117,0.450054,0.394085,0.319631,0.286709,0.261737,0.231504,0.196237,0.187186,0.178135,0.013663,0.008152,0.021516,0.023761,0.020229,0.019487,0.019106,0.007183,0.011919,0.016890,0.014904,0.013550,0.011045,neutral
0.175924,0.010124,2.804125,0.251312,0.203729,1.198092,0.026453,0.266872,-29.368630,2.606650,-0.072039,-0.294271,-0.622155,-0.272573,-0.235966,-0.007105,-0.086023,-0.175441,-0.194494,-0.079403,-0.043297,0.016579,0.010703,0.037914,0.040502,0.028234,0.012588,0.010105,0.001955,0.007911,0.016240,0.015137,0.010626,0.026943,0.116199,0.013007,0.536719,0.110232,0.050212,0.677942,0.018540,0.210554,3.753816,1.231894,0.894468,0.497176,0.534094,0.368306,0.378737,0.292533,0.290678,0.242953,0.240661,0.200991,0.187600,0.022854,0.016299,0.039214,0.047128,0.032417,0.017241,0.011625,0.003697,0.011564,0.018807,0.017275,0.013874,0.015599,neutral
0.295489,0.005657,3.101572,0.385806,0.281116,2.511630,0.006285,0.644375,-33.800494,1.103328,0.410349,0.147781,0.131594,0.096869,-0.017527,0.080730,0.101105,0.076036,-0.016434,-0.056514,-0.077536,0.018472,0.006536,0.028715,0.015376,0.019073,0.007826,0.024823,0.004882,0.007190,0.019082,0.017708,0.005647,0.012100,0.045395,0.012733,0.320350,0.039714,0.016133,0.326888,0.005062,0.123806,2.354501,0.416362,0.178830,0.231787,0.165027,0.140164,0.108957,0.112550,0.073106,0.096410,0.076266,0.061222,0.138925,0.005111,0.001501,0.006523,0.003323,0.006064,0.012669,0.007587,0.001095,0.009917,0.007925,0.013949,0.002064,0.004464,neutral
0.181210,0.010671,2.818212,0.253821,0.203912,1.313842,0.024006,0.280079,-29.627369,2.591878,-0.263015,-0.324857,-0.519981,-0.194911,-0.080497,-0.021729,-0.134790,-0.168830,-0.183647,-0.131978,-0.104310,0.039104,0.011369,0.036778,0.022304,0.014810,0.012681,0.012166,0.003472,0.009090,0.009727,0.018030,0.010153,0.023604,0.115982,0.014646,0.452477,0.112101,0.052492,0.729963,0.017859,0.220578,4.073141,1.261898,0.959725,0.526696,0.489517,0.340954,0.333440,0.272240,0.265995,0.203047,0.209626,0.176131,0.189061,0.043433,0.017490,0.036888,0.025981,0.016254,0.015535,0.012284,0.004989,0.011097,0.009171,0.019974,0.014653,0.014666,neutral
0.276071,0.012814,2.688844,0.340094,0.227285,1.764916,0.014125,0.431364,-28.553190,1.424559,0.252789,-0.338367,-0.306887,-0.018932,-0.068763,0.041021,-0.094186,-0.076092,-0.117678,-0.014611,-0.128585,0.018133,0.009461,0.019843,0.016272,0.017359,0.019433,0.016642,0.002696,0.008646,0.012546,0.016073,0.009985,0.016043,0.137617,0.015946,0.499948,0.098144,0.036886,0.565315,0.008852,0.216765,3.826457,1.202242,0.669617,0.528811,0.551138,0.421812,0.301344,0.326668,0.246633,0.196627,0.226022,0.193172,0.221388,0.018102,0.013425,0.022030,0.020928,0.021785,0.019203,0.013151,0.003507,0.012221,0.012313,0.019369,0.012348,0.010437,neutral
0.197279,0.058419,3.051062,0.246331,0.167983,1.318544,0.013751,0.279286,-23.109579,1.983506,-1.793988,-0.169876,-0.110698,0.151275,0.207247,-0.134087,-0.131277,0.186893,-0.165975,0.017535,-0.040776,0.011418,0.015120,0.011469,0.003590,0.006647,0.009934,0.053069,0.022060,0.006833,0.007296,0.027635,0.004658,0.021004,0.068666,0.039233,0.258426,0.052629,0.029387,0.506698,0.007515,0.117805,0.914042,0.841888,0.692522,0.379166,0.737878,0.460231,0.265920,0.264955,0.223084,0.204094,0.226743,0.242352,0.199120,0.023191,0.018404,0.008981,0.003377,0.005464,0.013719,0.043831,0.025221,0.004860,0.005108,0.026733,0.004444,0.009937,neutral
0.216295,0.005247,2.937904,0.308770,0.232841,1.705104,0.015901,0.392444,-27.715129,1.766732,-0.022279,-0.338228,-0.294943,0.104535,-0.054636,-0.036196,-0.037315,0.009557,-0.098759,0.066631,-0.131088,0.014532,0.006738,0.017036,0.011798,0.012202,0.012119,0.019194,0.005782,0.017305,0.023868,0.021060,0.007445,0.017292,0.110738,0.007114,0.415022,0.092100,0.039651,0.738140,0.009192,0.237447,2.671907,0.922863,0.955390,0.501204,0.407339,0.357309,0.340634,0.329680,0.294673,0.303194,0.216295,0.209259,0.256445,0.020155,0.011813,0.016992,0.010242,0.013425,0.015371,0.022096,0.009013,0.020992,0.028909,0.025268,0.007801,0.010191,neutral
